ID,target
1515,0.203510313213
1517,0.0441543749917
1520,0.30333219711
1521,0.0586041775229
1523,0.0215705996801
1526,0.10366749503
1529,0.0902586704393
1530,0.0351712791068
1543,0.0642727462776
1544,0.0109939625349
1547,0.129257370447
1550,0.00338218026793
1552,0.169826408742
1554,0.0922678302346
1563,0.174683149131
1574,0.0410856027818
1575,0.130529091787
1576,0.0997261267857
1579,0.111867162172
1582,0.201006343512
1584,0.0587700370542
1585,0.033991190443
1589,0.0764062396311
1596,0.14257623219
1598,0.428982491166
1611,0.0834537396853
1613,0.100209182972
1615,0.0638242551394
1618,0.252169112721
1627,0.0754973486213
1630,0.120105606205
1638,0.0310368253444
1639,0.0906282101196
1640,0.0204511580907
1642,0.035921823263
1645,0.0710022810849
1648,0.136130035838
1654,0.0845452347856
1661,0.0688463902223
1662,0.0774788023649
1663,0.0363071539456
1666,0.281561950904
1668,0.094734066346
1670,0.0830659564115
1672,0.108138986368
1681,0.144689096271
1682,0.104700900997
1683,0.651928753655
1687,0.0164078649758
1688,0.00893773388516
1693,0.0814796807333
1694,0.109647263728
1700,0.019477285363
1704,0.0996901566326
1712,0.0409974333629
1716,0.00707057211879
1717,0.0811301319994
1722,0.0547096900827
1724,0.183808914956
1738,0.845643850358
1739,0.403297541576
1740,0.0354179506903
1761,0.0923773002541
1763,0.0941115169845
1765,0.0653457147768
1766,0.0835864101683
1767,0.0481252249558
1771,0.0594221059589
1772,0.112424485826
1777,0.037956367282
1784,0.0886211576963
1799,0.090400982101
1806,0.0888798659236
1810,0.261575386908
1812,0.108667698469
1814,0.096185376823
1818,0.0971298896802
1819,0.0718274589407
1822,0.0506809042173
1823,0.0395211520319
1824,0.362407414485
1834,0.129616076536
1835,0.111079011866
1844,0.00155866938758
1848,0.115397131256
1849,0.0185051198639
1850,0.11633891662
1851,0.188340914521
1856,0.163585517779
1862,0.503917644299
1863,0.118108644846
1872,0.0363212119512
1874,0.139607503836
1875,0.0361547517617
1877,0.0667951912986
1900,0.0652863609093
1902,0.0935321141922
1904,0.133071242869
1905,0.0706713393513
1908,0.0226564174694
1914,0.0654105176683
1916,0.219022416945
1922,0.162485883117
1933,0.0731173361137
1934,0.0884102682143
1939,0.0734224091912
1942,0.0844322765436
1947,0.01899092399
1957,0.0327674808209
1971,0.0313564799729
1973,0.140913938811
1974,0.0744610602716
1977,0.0815146676844
1981,0.107335611298
1985,0.0206471952042
1987,0.046959183672
1989,0.100608206532
2001,0.323151710193
2002,0.299980837162
2007,0.235401720342
2008,0.0395908960306
2011,0.0774031969954
2021,0.0750827463431
2034,0.0827232340593
2040,0.0609536884682
2044,0.0192622543064
2045,0.0272431080534
2048,0.0530534219216
2051,0.0775997197057
2062,0.0538246307602
2066,0.164700106123
2068,0.148401671766
2069,0.068018452523
2074,0.034331186197
2075,0.121388521601
2078,0.0905085960358
2079,0.0481675125703
2080,0.11386042243
2081,0.129500132418
2084,0.174899123862
2085,0.0841750920421
2087,0.110690638235
2096,0.0623245657253
2102,0.043593293835
2103,0.18636222208
2107,0.0465030524851
2117,0.0830732596328
2118,0.129665976886
2120,0.163926717373
2121,0.182845771313
2122,0.251644747536
2130,0.0279008680293
2136,0.145882012277
2138,0.0167981100904
2140,0.0534815586827
2143,0.0156644793598
2144,0.11588500965
2145,0.138233232618
2147,0.104673812048
2150,0.136327552269
2154,0.0350491903798
2155,0.549887293242
2166,0.141507704494
2169,0.177658325539
2173,0.131466676591
2176,0.411309847804
2178,0.0171392471659
2179,0.1499739228
2180,0.0316545116397
2184,0.0450768430913
2185,0.0237049342172
2188,0.0679587135712
2190,0.0748999486607
2194,0.0561535725149
2195,0.0912661948028
2198,0.0543286552971
2205,0.00730557572405
2206,0.100635977819
2207,0.353749402288
2212,0.0868454823349
2213,0.0636791250583
2216,0.020099323607
2218,0.348494598674
2224,0.107308818213
2225,0.0755180915944
2228,0.0371607780104
2236,0.0988923749964
2242,0.0150831942491
2246,0.143244847622
2250,0.0198224132714
2255,0.107199537695
2256,0.0640842079349
2267,0.0524392623667
2268,0.0482078415464
2269,0.0650913318947
2272,0.0431289107434
2275,0.229643181452
2280,0.0288654636629
2282,0.0279793223648
2287,0.0623174402127
2289,0.029323250118
2293,0.0140894658422
2296,0.0821080035764
2307,0.0949568875393
2309,0.0387366406247
2313,0.0485738178683
2325,0.139924222176
2327,0.035346453263
2336,0.193239816459
2339,0.115021322469
2342,0.0251081891081
2347,0.0413914502942
2350,0.060632171333
2360,0.0720131622088
2364,0.0175301583305
2369,0.292027653761
2379,0.0807791843386
2394,0.067274979042
2395,0.143914098698
2399,0.0313452224874
2402,0.0198632750159
2410,0.0349531691387
2416,0.0434633922082
2420,0.0379464410189
2427,0.0725464320552
2434,0.0148333667474
2435,0.0183494516157
2441,0.0106945448691
2447,0.0556700815038
2452,0.0781025979152
2463,0.0587689842095
2467,0.0234614673402
2468,0.047890229372
2470,0.0731858067056
2476,0.0609068539188
2483,0.51891603143
2487,0.194071850852
2492,0.0572311949852
2502,0.0720163541385
2504,0.0751848652824
2510,0.0200507267437
2511,0.932021916888
2512,0.0616142645047
2517,0.0445505054824
2520,0.0247839499125
2521,0.0362319511512
2523,0.0692791569666
2524,0.0685601658679
2525,0.0688676034622
2526,0.131262357298
2528,0.00578241742473
2530,0.0920583491544
2532,0.151622737973
2536,0.134143993429
2540,0.119694468179
2541,0.0480619251332
2543,0.156051719071
2549,0.0464183267062
2550,0.795734141527
2556,0.234070023366
2557,0.0594395662852
2559,0.0779096057671
2565,0.00413532956009
2566,0.0230056501945
2567,0.134321313216
2568,0.165584868156
2570,0.0538066161295
2573,0.0388786199273
2577,0.0672452408996
2578,0.0668535733197
2583,0.369716724342
2586,0.266152394872
2587,0.0982117097012
2588,0.0106738750047
2591,0.0109965146763
2597,0.0337036422615
2606,0.20258109102
2607,0.0546928106832
2608,0.0711036538183
2611,0.173518645736
2612,0.0630029455499
2613,0.0398623418503
2616,0.0560568968481
2621,0.0465032765027
2622,0.0817364198546
2634,0.0275415164442
2639,0.0672670843723
2642,0.0575835615976
2644,0.152896372065
2650,0.083344402663
2655,0.0374556668185
2664,0.048164360532
2667,0.0272652032691
2670,0.116252443378
2679,0.351145741615
2681,0.0919259234242
2683,0.0524364082074
2685,0.00838315689433
2687,0.0488094297607
2696,0.120203727541
2699,0.121372207195
2712,0.458703606369
2716,0.0301665319574
2720,0.0565252360355
2725,0.0463309861861
2726,0.0346826330744
2731,0.0781681571696
2733,0.0938883661006
2740,0.0373388143625
2742,0.0858075301171
2748,0.169883549535
2749,0.0371035971576
2763,0.0579302902846
2771,0.00655281835672
2772,0.057201656022
2773,0.0784316650526
2783,0.0573625133364
2784,0.0541859397138
2789,0.0493402090666
2796,0.143572568969
2798,0.0933094445807
2799,0.0485188276139
2800,0.0769837309331
2802,0.0320067581836
2805,0.0964223719211
2809,0.0881373430018
2816,0.0569690384316
2817,0.111711112939
2821,0.0533732496627
2822,0.0304661338528
2829,0.104075816564
2832,0.298443492471
2842,0.104268436124
2844,0.0797895032466
2846,0.0410887329809
2851,0.0685468378253
2852,0.14352444876
2853,0.0872156364307
2856,0.0719383716074
2862,0.173723400258
2866,0.181814239996
2868,0.102140137363
2886,0.0071173217618
2892,0.0711424969939
2893,0.0484995744482
2898,0.0468871721983
2917,0.229796563603
2923,0.135909321363
2927,0.0416159910343
2930,0.029375416981
2931,0.360289642805
2935,0.0661975157206
2936,0.0699033921887
2961,0.0833742244029
2964,0.0249484721305
2967,0.0427513736416
2968,0.0711144844652
2970,0.0506519615615
2977,0.19021572573
2978,0.0489919703896
2979,0.0274518158928
2985,0.0268937370493
2986,0.253931612519
2989,0.058512361902
2997,0.0626792958068
2999,0.0037170841248
3004,0.102029740283
3008,0.105482896489
3010,0.105487010955
3020,0.016360313414
3022,0.0356535642953
3024,0.0384197244676
3027,0.0249372094285
3032,0.00248934565937
3033,0.0221537480167
3048,0.125511915708
3053,0.159726578487
3056,0.0360698205636
3070,0.0314611609197
3071,0.503427770816
3073,0.0492286587322
3080,0.0598817748435
3098,0.0415391784589
3099,0.146341019781
3109,0.0218632274403
3110,0.0264701331132
3115,0.672630227439
3121,0.0223862108084
3128,0.134515084381
3132,0.033219577786
3133,0.116227060313
3141,0.0593037804131
3144,0.141335598572
3145,0.13659806488
3154,0.0761568647631
3159,0.0145453457087
3164,0.409749158585
3168,0.0281909770839
3172,0.425708953708
3176,0.0696029724431
3186,0.0280520831321
3193,0.124074540732
3196,0.204487023524
3199,0.112086734148
3200,0.09983020945
3209,0.0530572061193
3210,0.044881517945
3214,0.12022929744
3229,0.146296088844
3230,0.142301280337
3233,0.024956456981
3242,0.210823236214
3244,0.146967780762
3249,0.0583451658393
3251,0.0796785679645
3253,0.179816161192
3264,0.0979714661938
3271,0.373680486361
3272,0.0674351739469
3274,0.134012792664
3276,0.254878132784
3280,0.111710737621
3282,0.0692498211189
3285,0.0496918810811
3297,0.0776711207127
3298,0.0603864966336
3307,0.180211742532
3309,0.0149617003358
3310,0.0261234715863
3312,0.0709822456756
3314,0.0143759676766
3315,0.251656328616
3316,0.141850065241
3319,0.170695830219
3322,0.00774479393092
3327,0.0866060032245
3332,0.122117131032
3334,0.0324526726707
3336,0.594169192367
3338,0.0738658792428
3340,0.103788259029
3343,0.771784711269
3352,0.049345895146
3353,0.0290977804522
3356,0.0421675719057
3357,0.0224005349988
3360,0.0428355820627
3365,0.0720877910104
3366,0.0440448515559
3367,0.0136816621569
3369,0.0583833363121
3374,0.158888651901
3376,0.0784928168072
3381,0.0416432163152
3385,0.0357902416487
3386,0.0754068459688
3397,0.0986050980619
3403,0.0644661826121
3409,0.0958550654966
3414,0.0476705123907
3415,0.0447781470727
3423,0.0652970316243
3427,0.0590830262201
3428,0.092678619887
3439,0.0975150186282
3441,0.0397269499229
3442,0.0821075124432
3447,0.0803162391358
3453,0.110501713984
3456,0.426775085684
3458,0.272123760671
3459,0.0201503714631
3462,0.0674302971248
3464,0.0122630135496
3477,0.0219095892536
3480,0.130781312415
3483,0.0514578079167
3490,0.104272295931
3497,0.0460793574732
3498,0.12259833622
3500,0.0707370122948
3504,0.133437694939
3509,0.495072693494
3510,0.0834526897619
3511,0.0579585526855
3525,0.258024301411
3528,0.0562582646779
3529,0.0875558474969
3531,0.148426330181
3532,0.00909659798781
3536,0.00963321303029
3537,0.324930096178
3538,0.0561955860044
3547,0.091025220775
3557,0.0390292133945
3572,0.0561500985477
3573,0.0436988681692
3588,0.0469805904684
3590,0.0715131259805
3597,0.057671903251
3601,0.132176214079
3602,0.0793641889475
3608,0.0454118901521
3611,0.103958288381
3616,0.0468881897501
3619,0.0820307507985
3623,0.216995176781
3638,0.148716039791
3641,0.198195097338
3643,0.0229781923072
3647,0.0598147531054
3648,0.0829841854291
3662,0.0706767374233
3663,0.0293103804413
3665,0.11206083471
3679,0.0753922923791
3683,0.153925569818
3692,0.0849599269243
3700,0.0431262042028
3705,0.0204300631884
3706,0.0490286710431
3711,0.030318706776
3712,0.0468232583674
3716,0.198891588708
3725,0.130540937265
3727,0.00287660635304
3739,0.0637558218122
3740,0.0821647601235
3743,0.12431338589
3744,0.465707184657
3750,0.0162612208596
3751,0.0713455465835
3752,0.477031525316
3753,0.218032447704
3754,0.335797762923
3761,0.076569173023
3762,0.117915757535
3764,0.402383755412
3773,0.0491202029917
3774,0.14427045821
3775,0.0430892529006
3776,0.020623860719
3785,0.115677223878
3788,0.0151387616234
3791,0.172675032982
3792,0.106740770293
3794,0.034867917924
3797,0.0951319066981
3798,0.020452641374
3807,0.10772964676
3808,0.0684382708247
3810,0.0575073400427
3813,0.0437806451445
3815,0.0393926794954
3818,0.10637286297
3820,0.0253371642833
3824,0.0290511412215
3832,0.0262663561579
3836,0.00968462710105
3837,0.0970217918721
3849,0.0449217427981
3853,0.131834340104
3861,0.0813443187533
3862,0.091326045022
3863,0.0887360465326
3867,0.350736688913
3868,0.0547158000619
3871,0.027904302482
3873,0.135274784031
3874,0.0212013278209
3879,0.048597947598
3881,0.0437933172794
3883,0.0798390910541
3887,0.0832133807789
3888,0.0833856565331
3889,0.249311765334
3898,0.397633788439
3901,0.113595760414
3904,0.156225767563
3905,0.144356450857
3907,0.0827295928597
3911,0.0422490375432
3915,0.082902894186
3917,0.237822717272
3923,0.0377061318322
3925,0.100099385853
3931,0.0641618139961
3934,0.0408827166675
3943,0.0499044871545
3946,0.0554322201647
3947,0.0967933545831
3949,0.0769075661249
3958,0.148593153499
3959,0.0519117617585
3960,0.0997010709123
3969,0.0560819127787
3971,0.0392246734279
3973,0.0414424852996
3976,0.0318458985884
3979,0.0161560976505
3982,0.0278833181081
3992,0.0233064789047
3993,0.125319928281
3995,0.0850578300943
3997,0.149160953692
4002,0.0348446774911
4003,0.0138877451414
4006,0.0315688313147
4010,0.00610230179262
4011,0.0880201865377
4012,0.026762155107
4019,0.0571419762885
4020,0.071997884994
4026,0.159137497809
4030,0.0692959061349
4033,0.0872991683233
4034,0.0289989505257
4038,0.306957883193
4045,0.0806913895168
4046,0.0301441940001
4047,0.0687072783364
4048,0.00751139395509
4055,0.0546330589894
4061,0.0602169591396
4063,0.412375314879
4066,0.0469002872959
4069,0.0260671673036
4076,0.0570867185748
4081,0.100384918066
4086,0.0403324546648
4087,0.0303288584301
4094,0.0206355874711
4096,0.08979628664
4105,0.181522639883
4107,0.065660571373
4110,0.218103531653
4115,0.058169791987
4128,0.0172934262939
4131,0.0420052987252
4136,0.236601365765
4140,0.0189460191886
4141,0.0726606408968
4142,0.0263090822252
4146,0.0524939407938
4156,0.222744519889
4159,0.0261042725286
4171,0.0466505010862
4174,0.26563735896
4175,0.067543499736
4180,0.0142380952458
4187,0.0545991629218
4191,0.305421818298
4193,0.0457381158
4197,0.0907799944327
4201,0.0773452486011
4203,0.0636696423461
4205,0.0175112879808
4206,0.0851071264651
4209,0.0494818338982
4213,0.00460752359407
4215,0.0796661265253
4220,0.0172836502771
4223,0.0357222328969
4225,0.0922681945543
4234,0.74970390512
4241,0.0979691225081
4244,0.0470114979952
4247,0.103429087919
4254,0.11026531112
4255,0.112246954929
4262,0.218922554164
4263,0.07736953571
4266,0.0649459459604
4269,0.0364565720316
4270,0.14056045316
4271,0.0812933208065
4274,0.0709645572152
4279,0.0529307731147
4286,0.425004829456
4287,0.103398089346
4288,0.0422106234897
4290,0.0206486382563
4294,0.0270346519569
4296,0.036406957218
4299,0.113245471469
4302,0.0114373942839
4316,0.0145560674271
4320,0.138512257759
4321,0.0710064281672
4324,0.0589878664042
4325,0.572967532411
4326,0.0119643418886
4332,0.017095494504
4334,0.0326063668258
4343,0.0424039370885
4348,0.0368529343808
4350,0.0869092947833
4353,0.0795523970761
4356,0.0360948900778
4361,0.0458454544511
4367,0.170652577699
4369,0.0502547606141
4371,0.0624723256003
4373,0.139141206615
4374,0.819297804219
4376,0.0101624103098
4393,0.124485642407
4394,0.0557011305994
4397,0.211054595926
4398,0.102333502699
4404,0.0428632820592
4410,0.083607483043
4411,0.188255040002
4412,0.057543715994
4414,0.0960525063525
4415,0.0525223958109
4418,0.123498291145
4420,0.0978881581302
4426,0.0576991565275
4427,0.0353443680341
4430,0.493693984984
4431,0.286338475063
4435,0.0337437547688
4437,0.106708036481
4438,0.0736624066585
4458,0.0971661008221
4461,0.0979391126763
4462,0.122625832194
4464,0.107287912503
4482,0.0494016686418
4484,0.0490470252089
4489,0.0261031065052
4494,0.085993748138
4496,0.0899295222095
4503,0.243791386913
4508,0.39518715552
4515,0.390978245219
4516,0.0124870926185
4517,0.0129823894838
4518,0.0776725031071
4524,0.192608467854
4525,0.20151753072
4527,0.0360342402973
4529,0.0329897216358
4535,0.0888821065502
4538,0.0753138152349
4544,0.0783757104841
4545,0.129967553305
4550,0.113824778787
4551,0.0953094783671
4554,0.0725960742857
4563,0.075112292699
4565,0.0406043256335
4573,0.0923792543584
4576,0.0490355540333
4578,0.0260408528038
4587,0.0436617458667
4590,0.25234514433
4597,0.0921798452645
4600,0.0629195199443
4608,0.038173864454
4612,0.15871391775
4615,0.0529671605208
4616,0.0637926326272
4618,0.0886144666261
4620,0.112998064756
4622,0.141825133184
4624,0.0507429777273
4628,0.0906800600135
4631,0.0184259494672
4633,0.0178337090251
4646,0.130931476431
4648,0.101780153732
4655,0.0598846089458
4669,0.0309862317496
4673,0.0687189163434
4677,0.0667349089502
4680,0.0342482579858
4683,0.107837522791
4691,0.678008556508
4694,0.0215543429619
4697,0.0381331383761
4698,0.233754362977
4704,0.0622194807129
4711,0.169051943622
4713,0.206024411365
4716,0.122444654197
4724,0.0769174817274
4727,0.00532905676032
4730,0.0487747806628
4731,0.117114206974
4732,0.156546787121
4741,0.199789632979
4742,0.0372981921482
4743,0.0584470669343
4753,0.0728467625431
4758,0.0292048648696
4762,0.256198625703
4765,0.146698791433
4782,0.695912935239
4787,0.0265078826874
4788,0.0437935395187
4789,0.0230453725464
4790,0.0273882332827
4792,0.0134211303552
4797,0.120915519175
4805,0.0960773831815
4806,0.0675386806113
4809,0.0136414142943
4814,0.0046881745165
4823,0.0177974626891
4825,0.191473441069
4830,0.140418071171
4832,0.11433305062
4833,0.0810027442041
4840,0.073834341613
4841,0.0524404955803
4844,0.0236073846421
4845,0.0176033685115
4849,0.0414218229032
4858,0.0545840659505
4870,0.0791958799376
4875,0.0398059447934
4877,0.052835501708
4882,0.0134850242915
4891,0.0847491322252
4900,0.105810756976
4905,0.0610839092375
4907,0.129798585424
4908,0.116426285685
4923,0.144151234232
4924,0.111485323302
4925,0.035116130737
4927,0.130707101316
4933,0.0462778251966
4935,0.012697057715
4941,0.26389579649
4944,0.0592851279446
4946,0.194708081653
4953,0.0409814895759
4956,0.344559013535
4968,0.169659732825
4985,0.0731337941183
4989,0.0439025972541
4995,0.155061156783
5005,0.114196418386
5010,0.12152683426
5016,0.0206252150385
5018,0.0340106736772
5029,0.0850619428163
5031,0.162766896525
5037,0.0520417509257
5039,0.102091085407
5041,0.0775998877326
5043,0.0862588420425
5052,0.0371241358454
5055,0.108494212438
5059,0.0429202929453
5063,0.0272538964431
5067,0.00963643124047
5070,0.0920905580138
5072,0.0881800369293
5073,0.17748267926
5079,0.0284096007505
5086,0.135201869926
5093,0.0747832307547
5094,0.558423383428
5098,0.0417041052958
5101,0.0719092879588
5108,0.176803116247
5112,0.0888041465604
5113,0.0644088659706
5119,0.0169388890479
5120,0.0878425906768
5121,0.0392992935546
5126,0.0338185679446
5127,0.0120774684366
5128,0.0368832744669
5131,0.00725409782466
5137,0.109767070357
5146,0.0546746553346
5148,0.0658493314629
5150,0.121091924832
5159,0.0561768798503
5160,0.0764702814711
5163,0.103371041579
5170,0.056776713376
5177,0.0687582919252
5179,0.0635001202757
5185,0.0736435331078
5188,0.0876755367085
5190,0.0692472858512
5191,0.123662269054
5192,0.217366085914
5195,0.0908851250441
5198,0.0824655467806
5208,0.10441591883
5214,0.152706196591
5215,0.00399673805399
5219,0.0221283466221
5220,0.00744973425363
5223,0.390039802033
5224,0.209383544691
5225,0.0330947024915
5227,0.310553645265
5229,0.0508599693357
5231,0.153018385272
5236,0.00867635600992
5237,0.0700509697581
5238,0.10567581825
5240,0.103207139819
5248,0.0201431957273
5252,0.0371433906573
5256,0.132651364897
5269,0.032746829512
5270,0.0673215520895
5272,0.0191509056806
5275,0.0226929183421
5276,0.141213495179
5279,0.0540789729991
5280,0.0669247738617
5281,0.0648986733261
5291,0.357809936117
5292,0.0633811433441
5294,0.0528813111869
5296,0.0067552953544
5302,0.0544623952907
5307,0.0487735976777
5312,0.0501648111224
5313,0.084466593133
5314,0.0455853817158
5315,0.0640547594055
5316,0.0537220409109
5317,0.0159585766194
5318,0.0483436372161
5321,0.12924520449
5322,0.0512809685354
5323,0.0821681385942
5324,0.00331949134826
5334,0.122849043586
5343,0.249233314418
5344,0.846761474695
5345,0.161658826492
5355,0.803865430644
5364,0.087805944668
5369,0.0486375077399
5371,0.0645062777532
5380,0.0716669166426
5385,0.627651327417
5392,0.0189360925231
5395,0.0585542735365
